,timestamp,open,high,low,close,volume,rsi,sma,ema_12,ema_26,macd,macd_signal
43,1733063300000.0,97175.6,97407.5,97003.0,97343.0,193.943,62.677263278525935,97070.49330357143,97061.7052885231,96900.91700348235,160.78828504074772,117.26098212497602
44,1733065200000.0,97343.0,97371.4,97153.6,97260.2,180.274,62.844717424461024,97087.7578125,97092.24341721185,96927.53079026143,164.71262695042242,126.75131109006531
45,1733067000000.0,97260.2,97298.9,97010.0,97081.4,159.988,61.18406035933671,97086.421875,97090.57495879465,96938.92839376058,151.64656503406877,131.730361878866
46,1733068800000.0,97081.4,97382.8,97052.5,97293.3,300.454,63.093012163129025,97110.32142857143,97121.76294590316,96965.17791088943,156.58503501373343,136.7012965058395
47,1733070600000.0,97293.3,97411.4,97173.9,97273.1,231.173,63.54707137092125,97123.34319196429,97145.04580999498,96987.98707026799,157.05873972698464,140.77278515006853
48,1733072400000.0,97273.1,97322.4,97096.2,97201.1,256.078,60.731980416120834,97142.421875,97153.66977191882,97003.77332895184,149.8964429669868,142.5975167134522
49,1733074200000.0,97201.1,97375.0,97189.3,97375.0,197.51,62.624944565825615,97178.65736607143,97187.72057623901,97031.27160088133,156.44897535767814,145.3678084422974
50,1733076000000.0,97375.0,97610.1,97354.0,97498.3,231.413,58.01004810150356,97211.40011160714,97235.50154527916,97065.86606563086,169.63547964829195,150.22134268349632
51,1733077800000.0,97498.3,97498.3,97156.7,97188.9,194.007,51.377650213083676,97213.19308035714,97228.33183639006,97074.97957465821,153.3522617318522,150.8475264931675
52,1733079600000.0,97188.9,97383.0,97090.7,97142.4,181.26,52.93643082471832,97223.07142857143,97215.1113134839,97079.97356449834,135.1377489855513,147.70557099164427
53,1733081400000.0,97142.4,97260.0,97029.5,97242.0,180.912,52.44240398982352,97252.47154017857,97219.24803448637,97091.97552268366,127.2725118027156,143.61895915385853
54,1733083100000.0,97242.0,97278.1,96867.5,96911.5,310.207,49.655866284933154,97222.35714285714,97171.90218302693,97078.60696544783,93.2952175790997,133.55421083890676
55,1733085000000.0,96911.5,97169.6,96852.9,97169.6,127.006,54.361581334242295,97225.38560267857,97171.5482414074,97085.34730597022,86.20093543718394,124.0835557585622
56,1733086800000.0,97169.6,97423.9,97116.6,97360.6,162.852,54.60821733273462,97238.59988839286,97200.63336772934,97105.73651015761,94.89685757172992,118.24621612119574
57,1733088600000.0,97360.6,97865.5,97307.3,97848.2,267.57,58.90367798615318,97274.68582589286,97300.25948423252,97160.73403718298,139.52544704954198,122.502062306865
58,1733090300000.0,97848.2,97924.9,97457.8,97463.8,149.857,55.64999798354961,97289.22823660714,97325.41908281214,97183.18313628054,142.2359465315967,126.44883915181136
59,1733092200000.0,97463.8,97775.0,97461.7,97645.5,88.894,59.998543338553034,97329.52120535714,97374.66230084104,97217.4288298894,157.23347095164354,132.6057655117778
60,1733094000000.0,97645.5,97856.0,97427.7,97705.5,139.509,55.124657313336556,97358.96428571429,97425.56040840395,97253.58224989759,171.97815850636107,140.48024411069446
61,1733095800000.0,97705.5,97725.0,97250.0,97265.1,100.839,51.78260158233536,97358.39285714286,97400.87443211104,97254.43553231258,146.43889979846426,141.67197524824843
62,1733097600000.0,97265.1,97437.4,97148.0,97335.6,117.906,52.05655526992288,97368.0,97390.83245217089,97260.44783084498,130.3846213259094,139.41450446378062
63,1733099400000.0,97335.6,97690.3,97299.4,97524.7,124.298,52.32255770943762,97378.69308035714,97411.42794029844,97280.02229707869,131.40564321975398,137.81273221497528
64,1733101200000.0,97524.7,98190.9,97481.6,98144.5,180.114,59.93881643877956,97424.85044642857,97524.2082571756,97344.05768248027,180.1505746953335,146.28030071104692
65,1733103000000.0,98144.5,98263.4,97719.1,98079.5,140.032,61.512398466659576,97488.46484375,97609.63775607166,97398.53489118544,211.1028648862266,159.24481354608287
66,1733104800000.0,98079.5,98161.4,97552.6,97776.9,100.624,55.46368166756991,97533.78627232143,97635.3701685991,97426.56182054208,208.80834805702034,169.15752044827036
67,1733106600000.0,97776.9,97787.7,97530.0,97730.7,73.859,55.13974078851537,97568.69363839286,97650.03677727615,97449.09080605747,200.94597121867992,175.51521060235228
68,1733108400000.0,97730.7,97757.7,97472.3,97546.7,402.128,53.78650017718325,97614.06529017857,97634.13929231059,97456.32134820137,177.81794410922157,175.97575730372614
69,1733110100000.0,97546.7,97546.7,96406.4,96549.9,238.566,42.34103438423259,97569.80078125,97467.33300695512,97389.17891037163,78.15409658348653,156.41142515967823
70,1733112000000.0,96549.9,96712.6,96155.7,96530.1,152.575,40.836703759843246,97510.47935267857,97323.14355396203,97325.54355127002,-2.3999973079917254,124.64914066614425
71,1733113800000.0,96530.1,96914.1,96485.0,96786.9,361.158,46.15708626839454,97434.671875,97240.64430527556,97285.64391321299,-44.999607937425026,90.7193909454304
72,1733115600000.0,96786.9,97000.0,96722.7,96761.4,129.221,46.34315331041805,97384.50055803571,97166.91417177163,97246.81091501203,-79.89674324040243,56.59616410826384
73,1733117300000.0,96761.4,96775.2,96420.1,96444.8,157.746,42.65440985919549,97298.73604910714,97055.81920303754,97187.40246760374,-131.58326456620125,18.960278373370826
74,1733119200000.0,96444.8,96444.9,96221.1,96304.8,141.41,44.206321732746844,97198.68582589286,96940.27730641638,97122.02427555902,-181.74696914263768,-21.181171129830876
75,1733121000000.0,96304.8,96507.0,96233.1,96349.0,158.496,41.829945381033795,97133.25,96849.3115669677,97064.7632181102,-215.45165114248812,-60.03526713236233
76,1733122900000.0,96349.0,96533.7,95788.4,95907.3,265.07,36.21861975057305,97031.22823660714,96704.38622974191,96979.0249704724,-274.63874073048646,-102.95596185198715
77,1733124600000.0,95907.3,96100.0,95820.0,96053.6,180.675,31.80439180572256,96926.14955357143,96604.2655117047,96910.47508840037,-306.20957669567724,-143.60668482072518
78,1733126400000.0,96053.6,96177.9,95245.3,95288.0,488.345,29.522333363724854,96722.11383928571,96401.76312528859,96790.29174851887,-388.5286232302751,-192.59107250263517
79,1733128200000.0,95288.0,95468.2,94924.0,95123.1,382.829,26.184937074305566,96510.94252232143,96205.04596178266,96666.79617918414,-461.75021740148077,-246.4229014824043
80,1733130000000.0,95123.1,95469.9,95033.3,95368.1,263.052,28.67650307964017,96338.88560267857,96076.28528496994,96570.59657794828,-494.3112929783383,-296.0005797815911
81,1733131800000.0,95368.1,95599.0,95119.5,95550.0,179.931,33.579074133636524,96183.12109375,95995.31831805149,96494.99683143359,-499.67851338209584,-336.7361665016921
82,1733133600000.0,95550.0,95558.0,95092.2,95273.1,204.362,31.00375032020193,96020.72098214286,95884.20804796665,96404.48607077183,-520.2780228051852,-373.4445377623907
83,1733135400000.0,95273.1,95300.0,94888.0,95029.7,273.907,27.247857012584348,95912.13560267857,95752.74575212563,96302.65029701096,-549.9045448853285,-408.7365391869783
84,1733137100000.0,95029.7,95384.2,94931.0,95330.4,213.267,22.75216005349641,95826.44252232143,95687.76924218322,96230.63164075089,-542.8623985676677,-435.5617110631162
85,1733139000000.0,95330.4,95400.1,95010.0,95191.3,237.038,22.430287084765183,95712.47098214286,95611.38887800119,96153.64388032489,-542.2550023236981,-456.90036931523264
86,1733140800000.0,95191.3,95460.3,95026.0,95460.3,179.497,27.743810448794065,95619.53515625,95588.14395446255,96102.28484289342,-514.1408884308767,-468.34847313836144
87,1733142600000.0,95460.3,95480.0,94838.4,95034.0,275.693,25.855464902856127,95518.76395089286,95502.89103839139,96023.15263230873,-520.2615939173411,-478.7310972941574
88,1733144300000.0,95034.0,95812.1,94891.9,95747.1,305.698,35.281985225055294,95478.92857142857,95540.46188825426,96002.7044049155,-462.24251666123746,-475.43338116757343
89,1733146200000.0,95747.1,95857.9,95535.4,95739.5,203.485,42.0927456424001,95435.39285714286,95571.08313621514,95983.20778232916,-412.1246461140254,-462.77163415686385
90,1733148000000.0,95739.5,95969.8,95561.0,95936.0,260.943,44.396432934782126,95437.44308035714,95627.22419218204,95979.71090956403,-352.4867173819948,-440.71465080189006
91,1733149900000.0,95936.0,96878.4,95936.0,96380.0,416.373,46.293040741463024,95460.75725446429,95743.03585492326,96009.36195330003,-266.32609837676864,-405.8369403168658
92,1733151600000.0,96380.0,97081.0,95785.1,96729.4,399.466,49.724717122648734,95563.71428571429,95894.78394455045,96062.6979891667,-167.91404461624916,-358.2523611767425
93,1733153400000.0,96729.4,97286.2,96611.0,97107.3,286.872,55.639737805397125,95705.44252232143,96081.32439538885,96140.0756844136,-58.7512890247599,-298.352146746346
94,1733155200000.0,97107.3,97434.3,96651.7,96657.1,338.233,52.84865820270799,95797.51395089286,96169.90549802133,96178.37389760518,-8.468399583856808,-240.3753973138482
95,1733157000000.0,96657.1,96971.2,96044.0,96224.5,337.885,49.05281326822217,95845.69252232143,96178.3046521719,96181.79064593073,-3.4859937588335015,-192.99751660284528
96,1733158800000.0,96224.5,96623.6,95461.8,95461.8,442.405,46.76850470806378,95859.17075892857,96068.07268645315,96128.45777400993,-60.38508755678777,-166.47503079363378
97,1733160600000.0,95461.8,95514.0,94435.9,94652.2,513.966,40.72705504555855,95832.20647321429,95850.24660007574,96019.10557778698,-168.85897771123564,-166.95182017715416
98,1733162400000.0,94652.2,95655.9,94529.9,95558.1,261.874,51.75466287715381,95848.47098214286,95805.30120967947,95984.95713221017,-179.65592253069917,-169.49264064786317
99,1733164100000.0,95558.1,95896.2,95432.0,95696.8,288.687,53.739632784387375,95884.578125,95788.6082351134,95963.61192797238,-175.0036928589834,-170.59485109008722
100,1733166000000.0,95696.8,95696.8,95220.4,95524.8,318.824,51.031232615270085,95889.18526785714,95748.02187201903,95931.10710923368,-183.08523721464735,-173.09292831499926
101,1733167800000.0,95524.8,95920.0,95450.0,95873.8,242.637,52.0850899417024,95949.17075892857,95767.37187247764,95926.86190669786,-159.49003422021633,-170.3723494960427
102,1733169600000.0,95873.8,96389.8,95840.2,96081.7,222.919,55.25367118934861,95973.07087053571,95815.73052671185,95938.3316265721,-122.60109986024327,-160.81809956888281
103,1733171300000.0,96081.7,96124.0,95513.6,95740.5,168.94,54.56025438221891,95973.14229910714,95804.1565995254,95923.6774320112,-119.52083248579584,-152.55864615226542
104,1733173200000.0,95740.5,95769.5,95426.0,95661.8,142.548,52.188488957724324,95953.55636160714,95782.25510344458,95904.2788722326,-122.02376878801442,-146.45167067941523
105,1733175000000.0,95661.8,95823.1,95398.8,95476.8,148.226,51.874024372983364,95889.04185267857,95735.26152983772,95872.61353910425,-137.3520092665276,-144.6317383968377
106,1733176900000.0,95476.8,95601.6,95293.8,95348.0,238.543,49.24906067280485,95790.37053571429,95675.68283293961,95833.75327694838,-158.07044400877203,-147.3194795192246
107,1733178600000.0,95348.0,95541.4,95171.5,95434.3,151.3,52.80434087754558,95670.87053571429,95638.54653171814,95804.1639138411,-165.6173821229604,-150.97906003997176
108,1733180400000.0,95434.3,95755.5,95387.4,95755.4,203.92,50.06150303692962,95606.46316964286,95656.52374799227,95800.55165633436,-144.0279083420901,-149.58882970039542
109,1733182200000.0,95755.4,95915.4,95661.8,95890.5,88.265,51.09856631639256,95582.60602678571,95692.520094455,95807.21449660588,-114.69440215088252,-142.60994419049285
110,1733184000000.0,95890.5,96106.7,95761.6,95828.7,99.609,49.20377992927126,95608.81361607143,95713.47132992346,95808.8062468573,-95.33491693384713,-133.15493873916373
111,1733185800000.0,95828.7,96154.9,95743.8,95861.9,87.751,45.905685748400664,95695.22042410714,95736.30626955062,95812.73900171973,-76.43273216910893,-121.81049742515278
112,1733187600000.0,95861.9,95987.1,95640.0,95644.8,98.119,41.245855576700684,95701.41294642857,95722.22790115821,95800.29884418493,-78.07094302671612,-113.06258654546545
113,1733189400000.0,95644.8,95824.7,95520.2,95591.5,84.522,37.08902505243657,95693.89174107143,95702.11591636464,95784.8322631342,-82.71634676956455,-106.99333859028528
114,1733191100000.0,95591.5,95900.0,95467.2,95864.1,100.852,43.034809483813945,95718.12779017857,95727.03678500085,95790.70406308722,-63.6672780863737,-98.32812648950296
115,1733193000000.0,95864.1,96375.0,95853.1,96119.9,109.435,49.051798742530316,95735.70647321429,95787.47703923148,95815.08883156224,-27.61179233076109,-84.1848596577546
116,1733194800000.0,96119.9,96182.4,95974.2,96087.6,89.56,56.538710820222384,95736.12779017857,95833.65004281125,95835.27495977985,-1.6249169686052483,-67.67287111992474
117,1733196600000.0,96087.6,96282.0,96087.5,96136.9,108.93,68.44302625526241,95764.44196428571,95880.30364199413,95857.61743961097,22.686202383163618,-49.60105641930707
118,1733198300000.0,96136.9,96295.7,96041.8,96210.8,90.179,60.22044701075321,95803.65625,95931.14875476426,95883.77887926942,47.369875494841835,-30.20687003647729
119,1733200200000.0,96210.8,96220.9,95976.3,95990.1,92.848,54.47781666034527,95840.32087053571,95940.21841749284,95891.6546335828,48.56378391003818,-14.452739247174197
120,1733202000000.0,95990.1,96178.8,95927.2,96169.0,133.608,59.81423205282627,95898.96372767857,95975.41558403241,95912.19873479889,63.21684923351859,1.0811784489643603
121,1733203900000.0,96169.0,96236.5,96071.0,96215.4,116.437,55.73275715136053,95954.75669642857,96012.33602302743,95934.657972036,77.67805099142424,16.400552957456338
122,1733205600000.0,96215.4,96324.9,96142.3,96272.0,1208.499,53.36442040475809,95991.65680803571,96052.28432717705,95959.64627040371,92.63805677334312,31.648053720633698
123,1733207400000.0,96272.0,96290.0,95601.5,95707.5,182.635,49.45926016959567,95978.58537946429,95999.24058453443,95940.96876889233,58.27181564210332,36.97280610492762
124,1733209200000.0,95707.5,95783.0,95386.4,95670.1,186.485,50.13794839717718,95967.25669642857,95948.60381191375,95920.90453138179,27.69928053196054,35.118100990334206
125,1733211000000.0,95670.1,95769.2,95337.2,95623.0,184.838,52.5451667129078,95950.19252232143,95898.51091777318,95898.83752905721,-0.32661128403560724,28.029158535460244
126,1733212800000.0,95623.0,95739.7,95517.4,95550.0,138.631,53.58617016554968,95943.42131696429,95844.89385350038,95872.99771209001,-28.103858589631272,16.80255511044194
127,1733214600000.0,95550.0,95612.4,95359.0,95585.7,99.279,52.737133495282755,95943.00725446429,95805.01835680801,95851.71663156484,-46.69827475682541,4.102389136988471
128,1733216400000.0,95585.7,95599.9,95240.0,95290.6,191.617,41.51762800406055,95902.04296875,95725.87731152985,95810.15255237484,-84.27524084498873,-13.57313685940697
129,1733218100000.0,95290.6,95426.0,95209.2,95312.2,180.258,38.99019526183648,95844.35044642857,95662.2351289868,95773.26740960634,-111.03228061954724,-33.06496561143502
130,1733220000000.0,95312.2,95483.2,95307.3,95423.9,139.237,42.43689260869184,95796.94308035714,95625.56794568113,95747.38822648735,-121.82028080621967,-50.81602865039196
131,1733221800000.0,95423.9,95543.9,94694.8,94743.0,285.312,33.16880436800899,95697.37890625,95489.7882617302,95672.9890985994,-183.20083686920407,-77.29299029415438
132,1733223600000.0,94743.0,95087.0,94677.7,94930.0,520.26,39.14929649623818,95605.89341517857,95403.66699069478,95617.95286907352,-214.28587837873783,-104.69156791107108
133,1733225300000.0,94930.0,95087.0,94661.3,95050.2,176.692,41.94663480314667,95538.7578125,95349.28793443405,95575.89733247548,-226.6093980414298,-129.07513393714282
134,1733227200000.0,95050.2,95050.5,94755.9,94864.9,180.545,34.73749027432375,95445.60770089286,95274.76647336727,95523.23074766248,-248.46427429521282,-152.95296200875683
135,1733229000000.0,94864.9,95033.8,94736.7,94875.7,212.039,29.457866291743528,95349.91517857143,95213.37211208,95475.26573857637,-261.8936264963704,-174.74109490627956
136,1733230900000.0,94875.7,94933.6,94513.5,94600.0,265.925,27.266345265299393,95230.48660714286,95119.00717176001,95410.43123942257,-291.4240676625632,-198.07768945753628
137,1733232600000.0,94600.0,94776.5,93721.9,93783.7,734.951,20.86767627334045,95093.07254464286,94913.57577995077,95289.93286057646,-376.3570806256903,-233.73356769116708
138,1733234400000.0,93783.7,94477.5,93710.1,94179.2,415.283,26.70407717170849,94986.57979910714,94800.5953714968,95207.6565838671,-407.06121237028856,-268.3990966269914
139,1733236200000.0,94179.2,95511.5,93610.9,95306.1,1516.41,43.50625847393514,94963.94419642857,94878.36555472807,95214.94880450657,-336.58324977850134,-282.0359272572934
140,1733238000000.0,95306.1,96315.5,95176.7,95938.8,476.118,47.98787782773296,94991.71540178571,95041.5088347699,95268.56718009867,-227.05834532876906,-271.04041087158856
141,1733239800000.0,95938.8,96195.1,95381.5,95760.0,310.31,46.10957086546381,95004.16517857143,95152.045937113,95304.96961120248,-152.92367408948485,-247.41706351516783
142,1733241600000.0,95760.0,96228.7,95669.5,95972.5,214.714,47.50778168125921,95052.87220982143,95278.26963909561,95354.41630666897,-76.14666757335362,-213.162984326805
143,1733243400000.0,95972.5,95972.5,94928.0,95208.8,335.592,45.98332267823793,95045.48604910714,95267.58152154244,95343.62968210089,-76.04816055845004,-185.74001957313402
144,1733245100000.0,95208.8,95459.4,94937.1,95173.9,1292.59,46.001848186812914,95027.62890625,95253.16873938206,95331.05699731564,-77.88825793357682,-164.1696672452226
145,1733247000000.0,95173.9,95968.2,95104.1,95895.9,202.986,51.983185701032944,95109.97879464286,95352.05023140021,95372.89710399596,-20.84687259575003,-135.5051083153281
146,1733248800000.0,95895.9,95895.9,95467.4,95474.0,194.692,49.47435423596566,95148.8359375,95370.81173426172,95380.38620740366,-9.574473141939961,-110.31898128065048
147,1733250600000.0,95474.0,95636.4,95341.9,95548.2,203.982,49.742009274766566,95184.40736607143,95398.10271745222,95392.81709018858,5.2856272636418,-87.19805957179203
148,1733252300000.0,95548.2,95548.2,95010.0,95386.1,215.93,50.66926400669265,95221.63616071429,95396.25638592111,95392.31964369313,3.9367422279756283,-68.9710992118385
149,1733254200000.0,95386.1,95570.5,95230.1,95512.7,223.449,51.38472528871825,95267.13616071429,95414.17126885633,95401.23693860475,12.934330251577194,-52.59001331915537
150,1733256000000.0,95512.7,95621.5,95337.2,95573.7,202.107,51.04190099250918,95336.68638392857,95438.71463133997,95414.01221167107,24.70241966890171,-37.131526721543956
151,1733257900000.0,95573.7,95751.4,95475.7,95673.2,238.728,57.03887799814135,95471.65066964286,95474.78978421075,95433.21153858432,41.578245626427815,-21.389572251949602
152,1733259600000.0,95673.2,96107.7,95609.4,96000.0,193.046,57.928972707105046,95601.70758928571,95555.59135587064,95475.19586905955,80.39548681108863,-1.0325604393419556
153,1733261400000.0,96000.0,96179.6,95860.8,96069.6,197.987,57.61108084429257,95656.24330357143,95634.66984919824,95519.22592042551,115.44392877272912,22.26273740307226
154,1733263200000.0,96069.6,96168.6,95723.3,95964.1,256.764,58.30590241045791,95658.05078125,95685.35165124467,95552.17967169029,133.17197955437587,44.44458583333299
155,1733265000000.0,95964.1,96200.0,95821.1,96185.0,175.33,59.58897682487515,95688.40792410714,95762.22062797626,95599.05525156508,163.1653764111834,68.18874394890307
156,1733266800000.0,96185.0,96199.9,95874.6,95885.3,128.429,59.38023125869501,95682.17912946429,95781.15543521068,95620.25833478248,160.89710042819206,86.73041524476086
157,1733268600000.0,95885.3,96088.2,95885.3,95913.3,139.221,67.56279975980559,95732.50055803571,95801.48488748596,95641.96489331711,159.51999416884792,101.28833102957827
158,1733270400000.0,95913.3,96077.3,95850.1,96034.8,129.543,66.027456050615,95793.99330357143,95837.3790394112,95671.06355862695,166.31548078425112,114.29376098051284
159,1733272100000.0,96034.8,96099.7,95640.0,95825.7,112.992,55.33363165551167,95788.97935267857,95835.5827448864,95682.51834132125,153.0644035651494,122.04788949744017
160,1733274000000.0,95825.7,95887.0,95560.0,95792.4,89.367,48.286375316635116,95811.72209821429,95828.9390052885,95690.65760770487,138.2813975836325,125.29459111467864
161,1733275800000.0,95792.4,96732.2,95766.0,96288.8,308.713,55.76131477074247,95864.62165178571,95899.6863698595,95734.9642200971,164.72214976239775,133.18010284422246
162,1733277600000.0,96288.8,96307.0,95289.3,95682.9,201.879,47.093871957577385,95885.82142857143,95866.33438026573,95731.10749546028,135.22688480545185,133.58945923646834
163,1733279400000.0,95682.9,95886.0,95532.8,95864.9,178.249,57.45417750281814,95910.97823660714,95866.11346599409,95741.01793561137,125.09553038272134,131.89067346571895
164,1733281200000.0,95864.9,95981.1,95660.9,95864.1,403.781,57.90285356471956,95931.72098214286,95865.80394237961,95750.13524130682,115.66870107279101,128.64627898713337
165,1733283000000.0,95864.1,95952.5,95811.6,95852.1,148.108,49.401157946461,95944.49944196429,95863.6958839366,95757.68830213595,106.0075818006444,124.11853954983559
166,1733284900000.0,95852.1,95974.8,95783.5,95859.9,96.48,55.950272848830906,95934.4921875,95863.1116614079,95765.25942327404,97.85223813385528,118.86527926663953
167,1733286600000.0,95859.9,96076.3,95831.7,96076.3,132.718,57.800750578166756,95934.97042410714,95895.9093865759,95788.299234513,107.61015206290176,116.61425382589198
168,1733288400000.0,96076.3,96487.9,96072.8,96482.9,165.61,65.10993150537496,95972.02734375,95986.21539441038,95839.75102732686,146.4643670835212,122.58427647741783
169,1733290200000.0,96482.9,96566.4,96368.0,96557.2,125.064,64.59984100221024,95998.61328125,96074.05966065494,95892.8956271545,181.16403350043402,134.30022788202106
170,1733292000000.0,96557.2,96761.3,96350.0,96753.7,332.343,65.89185458279673,96060.64229910714,96178.6201936311,95956.65914551343,221.96104811766418,151.83239192914968
171,1733293800000.0,96753.7,96796.0,96553.0,96600.3,217.485,62.3070987654321,96109.71372767857,96243.49352922631,96004.3360143643,239.1575148620177,169.29741651572328
172,1733295600000.0,96600.3,96644.0,96475.0,96621.5,157.629,58.97886211162177,96151.62109375,96301.6483708838,96050.05186515213,251.59650573167892,185.75723435891442
173,1733297400000.0,96621.5,96763.1,96507.4,96652.1,153.849,58.51133779600187,96210.64955357143,96355.56424651707,96094.64813902974,260.91610748732637,200.78900898459682
174,1733299100000.0,96652.1,96879.4,96637.1,96641.7,179.606,60.18396969689853,96271.31417410714,96399.58561243751,96135.1707305831,264.41488185441995,213.51418355856146
175,1733301000000.0,96641.7,96890.0,96580.2,96746.8,245.776,58.748004905014014,96304.02845982143,96453.00272975482,96180.47637091027,272.5263588445523,225.31661861575964
176,1733302800000.0,96746.8,97032.2,96729.2,96926.1,225.926,66.83822172564504,96392.82868303571,96525.78716556178,96235.70786658359,290.0792989781912,238.26915468824598
177,1733304600000.0,96926.1,97038.3,96851.0,96887.4,203.724,65.70470593273495,96465.86439732143,96581.41966893688,96283.98124220702,297.4384267298592,250.10300909656863
178,1733306400000.0,96887.4,96917.4,96722.2,96762.2,174.412,61.71346618357488,96530.01450892857,96609.2325083312,96319.40508537687,289.82742295433127,258.04789186812116
179,1733308200000.0,96762.2,96775.6,96508.6,96602.0,158.939,62.70073776400754,96583.57868303571,96608.11981474179,96340.33804201562,267.78177272617177,259.99466803973127
180,1733310000000.0,96602.0,96602.1,96406.3,96469.2,300.152,60.72386158542473,96627.10044642857,96586.74801631998,96349.88360371816,236.8644126018189,255.3686169521488
181,1733311900000.0,96469.2,96580.0,96248.4,96270.1,220.671,49.6729650169599,96640.94363839286,96538.03317727076,96343.97382288719,194.0593543835712,243.1067644384333
182,1733313600000.0,96270.1,96357.8,95745.5,95985.6,534.458,55.96598957884234,96605.42243303571,96453.04369807526,96317.42772952517,135.61596855008975,221.6086052607646
183,1733315400000.0,95985.6,96091.3,95902.2,96037.9,213.241,53.59338184225729,96568.32924107143,96389.1751964483,96296.72185604183,92.4533404064714,195.77755228990597
184,1733317200000.0,96037.9,96082.8,95718.0,95735.8,342.599,47.63145066615901,96495.62165178571,96288.65545468702,96255.17185744614,33.483597240876406,163.31876128010006
185,1733319000000.0,95735.8,95866.4,95400.0,95731.7,416.329,47.77089595200143,96433.57924107143,96202.97048088901,96216.39639578346,-13.425914894454763,127.96982604518911
186,1733320800000.0,95731.7,95900.0,95540.7,95850.9,287.379,49.839971550497864,96378.53627232143,96148.80555113686,96189.32247294765,-40.516921810791246,94.27247647399304
