,timestamp,open,high,low,close,volume,rsi,sma,ema_12,ema_26,macd,macd_signal
49,1746065300000.0,94743.8,94743.8,94722.0,94722.0,78.9271,65.99559609940233,94634.57087053571,94662.21017840959,94628.10786806831,34.10231034127355,17.919717248570148
50,1746065400000.0,94722.0,94766.3,94722.0,94764.2,41.4717,66.15095574944135,94646.48549107143,94677.90140096196,94638.18899821141,39.71240275054879,22.278254348965877
51,1746065400000.0,94764.2,94774.4,94723.8,94725.9,42.9909,66.64802466480246,94659.22823660714,94685.28556042934,94644.68599371427,40.59956671507098,25.9425168221869
52,1746065600000.0,94725.9,94727.0,94703.0,94710.0,38.6012,64.42215720474877,94670.10658482143,94689.08778190175,94649.52406825396,39.56371364778897,28.666756187307318
53,1746065600000.0,94710.0,94710.8,94699.0,94699.0,29.1398,59.76098619567183,94677.33537946429,94690.61273853225,94653.188952087,37.42378644524433,30.418162238894723
54,1746065700000.0,94699.0,94699.0,94656.7,94656.7,29.8095,55.25289118015884,94680.02120535714,94685.3958749119,94653.44926119166,31.94661372023984,30.723852535163747
55,1746065700000.0,94656.7,94699.6,94656.7,94692.6,27.0008,55.585213049912184,94688.09988839286,94686.50444223316,94656.34943165895,30.155010574206244,30.610084142972248
56,1746065800000.0,94692.6,94699.9,94692.6,94699.9,11.9826,59.489093328704506,94694.02120535714,94688.5650568896,94659.57528394347,28.989772946122685,30.286021903602336
57,1746065800000.0,94699.9,94741.6,94698.5,94725.2,12.9142,67.23599660523763,94701.22879464286,94694.20168275274,94664.43660550322,29.765077249525348,30.18183297278694
58,1746065800000.0,94725.2,94738.8,94697.5,94697.5,20.7327,63.114153377110696,94705.72879464286,94694.70911617539,94666.8857458363,27.823370339086978,29.71014044604695
59,1746066000000.0,94697.5,94723.3,94682.8,94721.5,15.9355,61.96572154041473,94710.87890625,94698.83079060995,94670.93124614473,27.899544465224608,29.348021249882482
60,1746066000000.0,94721.5,94748.0,94721.2,94735.2,14.1543,61.39804574251047,94716.88616071429,94704.42653436227,94675.69212605993,28.734408302334487,29.225298660372886
61,1746066100000.0,94735.2,94735.2,94719.0,94726.0,25.2327,65.2952691680261,94715.67912946429,94707.74552907576,94679.41863524068,28.326893835081137,29.045617695314537
62,1746066100000.0,94726.0,94731.1,94719.2,94730.7,29.5317,62.743861861230776,94714.74386160714,94711.27746691027,94683.21748633396,28.05998057630495,28.84849027151262
63,1746066200000.0,94730.7,94738.5,94719.3,94733.3,31.6555,62.34690265486726,94715.55078125,94714.66506815483,94686.9270706796,27.737997475240263,28.62639171225815
64,1746066200000.0,94733.3,94760.0,94733.3,94759.9,29.5201,63.69562620522534,94715.24330357143,94721.62404805409,94692.33235711073,29.291690943355206,28.759451558477565
65,1746066300000.0,94759.9,94767.7,94752.8,94754.5,48.5982,61.722112820870294,94717.28627232143,94726.681886815,94696.93736769512,29.744519119878532,28.95646507075776
66,1746066300000.0,94754.5,94828.0,94747.7,94823.1,78.0338,66.6924453340612,94725.36495535714,94741.51568307423,94706.2828636066,35.232819467637455,30.2117359501337
67,1746066500000.0,94823.1,94916.3,94823.0,94887.9,259.655,64.85037606016962,94738.85770089286,94764.03610683205,94719.73586908018,44.300237751871464,33.02943631048125
68,1746066500000.0,94887.9,94899.0,94882.3,94899.0,287.2067,65.56994168913411,94756.16462053571,94784.79978270404,94733.01469359276,51.78508911127574,36.78056687064015
69,1746066600000.0,94899.0,94905.5,94888.8,94888.8,80.1525,67.13153164719476,94770.17857142857,94800.79933536495,94744.55411443775,56.245220927201444,40.67349768195241
70,1746066600000.0,94888.8,94920.6,94888.8,94909.7,98.6708,65.62783204108348,94785.16462053571,94817.55376453957,94756.7873744794,60.76639006016194,44.69207615759432
71,1746066600000.0,94909.7,94911.8,94830.6,94836.6,81.6923,61.06339787632729,94793.12165178571,94820.48419499502,94762.69953655501,57.78465844001039,47.310592614077535
72,1746066700000.0,94836.6,94851.1,94836.6,94849.9,48.5554,64.05418556830489,94804.00725446429,94825.00946307271,94769.15871440279,55.85074866992363,49.018623825246756
73,1746066700000.0,94849.9,94856.6,94825.1,94851.0,66.2203,65.57975656630364,94813.25725446429,94829.00800721537,94775.22103185444,53.78697536092659,49.97229413238273
74,1746066900000.0,94851.0,94853.7,94851.0,94852.0,120.9216,71.86898554781817,94821.59988839286,94832.54523687453,94780.90836282818,51.636874046351295,50.30521011517644
75,1746066900000.0,94852.0,94915.9,94852.0,94910.6,21.0513,73.23010323010323,94834.78571428571,94844.55390235537,94790.51526650757,54.038635847799014,51.05189526170096
76,1746067000000.0,94910.6,94910.6,94902.7,94910.6,91.7785,72.80722524777593,94847.63560267857,94854.71508083916,94799.4105476922,55.30453314696206,51.90242283875319
77,1746067000000.0,94910.6,94925.0,94910.0,94925.0,152.9989,72.14966222068249,94861.32868303571,94865.52814532544,94808.71347008536,56.81467524007894,52.88487331901834
78,1746067100000.0,94925.0,94930.8,94924.6,94930.6,31.7465,77.1734576783665,94873.52176339286,94875.53944027537,94817.74221767164,57.79722260373819,53.86734317596231
79,1746067100000.0,94930.6,94930.7,94880.5,94882.6,37.5968,67.78500336363479,94882.671875,94876.62592061762,94822.54661358485,54.07930703276361,53.909735947322574
80,1746067300000.0,94882.6,94914.5,94850.0,94850.0,66.3052,62.16551861173665,94884.59319196429,94872.52962513799,94824.58019776376,47.94942737423116,52.71767423270429
81,1746067300000.0,94850.0,94850.4,94813.8,94813.8,81.5307,58.80058889863426,94879.30022321429,94863.49381742446,94823.7814331146,39.71238430986705,50.11661624813684
82,1746067300000.0,94813.8,94829.6,94782.1,94811.6,80.0537,58.15007791962473,94873.05747767857,94855.51039358992,94822.87922047648,32.63117311344831,46.61952762119914
83,1746067400000.0,94811.6,94817.1,94789.0,94790.3,43.0192,55.533812687721856,94866.02176339286,94845.47754457609,94820.46571340415,25.011831171941594,42.29798833134763
84,1746067400000.0,94790.3,94878.0,94790.3,94850.4,27.071,58.24953710297678,94861.78571428571,94846.23460502592,94822.68295222607,23.55165279985522,38.54872122504915
85,1746067500000.0,94850.4,94883.5,94850.4,94881.4,38.5025,61.051614571284716,94864.98549107143,94851.64442540656,94827.03224743155,24.612177975010127,35.76141257504135
86,1746067500000.0,94881.4,94883.5,94858.2,94881.4,65.1852,55.76608042530832,94867.23549107143,94856.22196572863,94831.0593726218,25.162593106826534,33.64164868139839
87,1746067700000.0,94881.4,94882.0,94870.4,94874.0,44.0847,48.44924074687494,94868.87834821429,94858.95704792422,94834.24015983501,24.71688808921317,31.856696562961346
88,1746067700000.0,94874.0,94874.0,94804.4,94804.4,41.4354,40.663407713541105,94865.47823660714,94850.56341555127,94832.02966188427,18.533753666997654,29.192107983768608
89,1746067800000.0,94804.4,94804.4,94772.7,94778.1,74.2786,39.41142182432332,94856.01395089286,94839.41543815876,94828.0349878558,11.38045030295325,25.629776447605536
90,1746067800000.0,94778.1,94811.7,94776.0,94807.9,33.65,40.42471893599823,94848.67801339286,94834.56666882664,94826.54339153315,8.023277293483261,22.108476616781083
91,1746067900000.0,94807.9,94811.0,94763.8,94766.6,22.8221,42.997155094257046,94837.36383928571,94824.11049862254,94822.10325604922,2.0072425733233104,18.08822980808953
92,1746067900000.0,94766.6,94768.7,94710.1,94741.0,40.8637,39.36749607164107,94823.82087053571,94811.32426806523,94816.09560745298,-4.771339387749322,13.51631596892176
93,1746067900000.0,94741.0,94761.8,94737.0,94741.0,52.7934,39.23679060665362,94813.70647321429,94800.50514990135,94810.53296986387,-10.027819962517242,8.80748878263396
94,1746068000000.0,94741.0,94755.0,94728.2,94754.3,19.2339,40.66465617628617,94806.87053571429,94793.39618453191,94806.36733320728,-12.97114867536584,4.451761291034001
95,1746068000000.0,94754.3,94797.1,94754.3,94789.6,17.74,37.9,94805.14229910714,94792.812396527,94805.12542426599,-12.31302773898642,1.0988034850299164
96,1746068200000.0,94789.6,94789.7,94752.4,94784.2,13.4919,37.49516934349445,94803.18526785714,94791.48789321516,94803.57562432037,-12.087731105202693,-1.5385034330166054
97,1746068200000.0,94784.2,94789.7,94730.0,94766.3,23.6422,34.407430150445194,94801.47098214286,94787.61235195129,94800.81423548183,-13.20188353053527,-3.8711794525203382
98,1746068300000.0,94766.3,94781.7,94737.9,94779.6,19.538,35.385476212079965,94796.4140625,94786.37992280493,94799.24292637206,-12.863003567123087,-5.669544275440888
99,1746068300000.0,94779.6,94800.0,94767.2,94800.0,13.8163,41.55416739891042,94790.59988839286,94788.47531929649,94799.29900590004,-10.823686603558599,-6.700372741064431
100,1746068400000.0,94800.0,94851.8,94799.0,94833.3,39.7927,48.29456622315816,94787.1640625,94795.37094325088,94801.81736657412,-6.446423323242925,-6.64958285750013
101,1746068400000.0,94833.3,94838.4,94814.6,94814.6,79.33,50.0852070614318,94782.92131696429,94798.32950005843,94802.76434405011,-4.434843991679372,-6.2066350843359785
102,1746068600000.0,94814.6,94823.6,94814.6,94820.9,25.4188,50.975953810320505,94784.09988839286,94801.80164428022,94804.10761023159,-2.305965951367398,-5.426501257742263
103,1746068600000.0,94820.9,94866.8,94818.8,94866.8,40.7461,57.636397666656265,94790.43526785714,94811.8009105448,94808.75125947369,3.0496510711091105,-3.7312707919719887
104,1746068700000.0,94866.8,94866.8,94842.8,94842.8,28.3475,49.1822567360866,94792.92801339286,94816.56952046098,94811.27315692008,5.296363540895982,-1.9257439253983948
105,1746068700000.0,94842.8,94870.0,94840.0,94862.4,37.8463,47.90467656890788,94799.77064732143,94823.62012308236,94815.06021474082,8.559908341543633,0.17138652799001064
106,1746068700000.0,94862.4,94891.0,94859.1,94884.5,25.5327,50.32614231963589,94810.02064732143,94832.98625799277,94820.2039025378,12.782355454968638,2.6935803133857363
107,1746068800000.0,94884.5,94894.3,94871.3,94892.2,56.6415,51.912909264063586,94820.82087053571,94842.09654522466,94825.53717827574,16.55936694891716,5.466737640492021
108,1746068800000.0,94892.2,94900.0,94881.5,94891.1,31.6607,60.64372578355775,94830.59263392857,94849.63577865163,94830.3937993294,19.241979322236148,8.221785976840847
109,1746069000000.0,94891.1,94900.0,94880.2,94900.0,48.9486,65.63207566072896,94838.47823660714,94857.38412039753,94835.54981419389,21.83430620364379,10.944290022201438
110,1746069000000.0,94900.0,94943.0,94895.0,94917.0,69.9281,64.46580621102571,94847.96372767857,94866.55579418252,94841.58316129063,24.972632891891408,13.749958596139432
111,1746069100000.0,94917.0,94971.1,94914.9,94943.2,149.5224,74.39195459352138,94860.59988839286,94878.34769123136,94849.11056600984,29.237125221523456,16.84739192121624
112,1746069100000.0,94943.2,94963.3,94909.1,94909.1,119.9639,72.68529256721138,94869.84988839286,94883.07905604193,94853.55434352763,29.524712514292332,19.38285603983146
113,1746069200000.0,94909.1,94909.1,94700.0,94726.0,72.3425,48.64525415596511,94864.56417410714,94858.9130474201,94844.1058736367,14.807173783396138,18.467719588544398
114,1746069200000.0,94726.0,94742.8,94650.2,94665.1,195.0892,42.58202845818985,94852.55022321429,94829.09589589393,94830.84629503397,-1.7503991400444647,14.424095842826626
115,1746069400000.0,94665.1,94734.2,94663.1,94700.0,180.498,42.54320377618558,94844.36439732143,94809.23498883333,94821.15397688332,-11.91898804999073,9.155479064263154
116,1746069400000.0,94700.0,94711.0,94700.0,94709.1,38.4876,43.78820579758843,94836.37890625,94793.8298463205,94812.85379804012,-19.02395171961689,3.519592907487146
117,1746069400000.0,94709.1,94709.1,94668.3,94680.9,42.5591,43.0548319461211,94823.10044642857,94776.45578342504,94803.079326889,-26.623543463952956,-2.5090343668008743
118,1746069500000.0,94680.9,94697.0,94654.1,94667.0,70.1771,40.851328534612996,94810.54352678571,94759.61643212888,94792.99937674907,-33.3829446201853,-8.68381641747776
119,1746069500000.0,94667.0,94667.2,94642.2,94642.2,57.2667,37.270275039705545,94794.81529017857,94741.55284641674,94781.82928402691,-40.27643761016952,-15.002340656016113
120,1746069600000.0,94642.2,94680.1,94630.0,94680.1,65.1588,37.73256759631144,94780.21540178571,94732.09880273725,94774.29389724715,-42.19509450989426,-20.440891426791744
121,1746069600000.0,94680.1,94726.8,94680.1,94724.0,55.4089,43.026374340040164,94768.20089285714,94730.85283308537,94770.56842337699,-39.7155902916129,-24.295831199755977
122,1746069700000.0,94724.0,94740.8,94724.0,94740.7,21.2175,43.924669452302886,94757.45814732143,94732.3682626107,94768.35617905276,-35.9879164420563,-26.634248248216043
123,1746069700000.0,94740.7,94752.4,94739.2,94739.2,17.4406,39.6367928120003,94745.97265625,94733.41977990136,94766.19669356737,-32.776913666006294,-27.862781331774094
124,1746069900000.0,94739.2,94750.0,94739.2,94739.3,21.0976,41.254060049116696,94733.27957589286,94734.32394837808,94764.20411441423,-29.880166036149603,-28.2662582726492
125,1746069900000.0,94739.3,94761.0,94739.3,94761.0,25.7088,41.46197060797032,94720.26506696429,94738.42795631991,94763.96677260577,-25.538816285858047,-27.72076987529097
126,1746070000000.0,94761.0,94768.1,94748.4,94748.4,46.5004,38.35354521265928,94708.78627232143,94739.96187650146,94762.81356259793,-22.851686096473713,-26.746953119527518
127,1746070000000.0,94748.4,94763.5,94748.4,94760.3,17.4671,38.793011894647414,94711.23604910714,94743.09033780893,94762.62714129439,-19.53680348546186,-25.304923192714387
128,1746070100000.0,94760.3,94766.0,94760.3,94765.9,6.2373,39.44324409780776,94718.43582589286,94746.59927622294,94762.86945953184,-16.270183308894048,-23.49797521595032
129,1746070100000.0,94765.9,94778.8,94765.9,94772.7,15.9967,39.22867417631815,94723.62890625,94750.61525295788,94763.59787919614,-12.982626238255762,-21.39490542041141
130,1746070100000.0,94772.7,94794.8,94727.8,94794.8,50.4015,39.748059983221474,94729.75,94757.41242557975,94765.90891592235,-8.496490342600737,-18.815222404849276
131,1746070300000.0,94794.8,94826.3,94792.7,94812.4,44.7811,38.86576136832165,94739.14285714286,94765.87181202901,94769.35258418736,-3.480772158349282,-15.748332355549278
132,1746070300000.0,94812.4,94814.5,94757.0,94757.5,38.5658,37.53676990070521,94745.60714285714,94764.58384094763,94768.4746149883,-3.890774040672113,-13.376820692573846
133,1746070400000.0,94757.5,94759.2,94712.0,94712.0,42.4057,48.51251743143634,94750.59263392857,94756.49401926338,94764.29131017435,-7.797290910966694,-12.260914736252417
134,1746070400000.0,94712.0,94743.0,94711.9,94742.0,38.9754,58.744514134432585,94755.01395089286,94754.26417014594,94762.64010201329,-8.375931867354666,-11.483918162472868
135,1746070500000.0,94742.0,94820.3,94741.8,94820.3,31.7867,62.45067598162882,94761.89229910714,94764.4230478158,94766.91097408638,-2.487926270579919,-9.684719784094279
136,1746070500000.0,94820.3,94882.4,94818.2,94882.2,36.0883,66.15059406662293,94771.99944196429,94782.54305969029,94775.45113341331,7.091926276974846,-6.329390571880454
137,1746070700000.0,94882.2,94882.2,94867.1,94873.9,69.5928,68.70155038759691,94781.62053571429,94796.59773319948,94782.74352630862,13.854206890857313,-2.2926710793329006
138,1746070700000.0,94873.9,94873.9,94814.6,94814.6,44.7982,63.14588290958683,94786.99944196429,94799.36755309187,94785.10338084132,14.264172250550473,1.018697586643774
139,1746070800000.0,94814.6,94839.2,94814.6,94839.2,62.2591,67.55157724754295,94792.58537946429,94805.49610261619,94789.11076929752,16.385333318670746,4.092024733049168
140,1746070800000.0,94839.2,94839.4,94672.6,94740.4,28.8947,54.84616350621625,94792.01395089286,94795.4810772137,94785.50244842363,9.97862879006425,5.269345544452185
141,1746070800000.0,94740.4,94778.0,94733.5,94771.7,36.2165,53.91319951805993,94792.82868303571,94791.82293071928,94784.48027631818,7.342654401101754,5.684007315782099
142,1746070900000.0,94771.7,94787.1,94723.1,94770.7,14.4237,52.52604988948532,94793.171875,94788.5737298394,94783.4597465909,5.113983248491422,5.570002502323964
143,1746070900000.0,94770.7,94827.0,94770.7,94827.0,14.3356,56.768085567680856,94797.05022321429,94794.48546371025,94786.68495054713,7.80051316312165,6.016104634483502
144,1746071000000.0,94827.0,94835.2,94791.8,94791.9,22.7441,53.847296664114374,94796.84319196429,94794.0874596779,94787.07113476587,7.016324912037817,6.216148689994365
145,1746071000000.0,94791.9,94793.9,94700.0,94700.0,52.0452,45.95390100323356,94788.81473214286,94779.6124658813,94780.6214210795,-1.0089551981945988,4.771127912356572
146,1746071200000.0,94700.0,94732.7,94663.3,94685.0,46.208,45.808151247481796,94783.63616071429,94765.05670189956,94773.53835285139,-8.48165095182776,2.120572139519706
147,1746071200000.0,94685.0,94719.4,94685.0,94719.4,22.4831,47.37396538750941,94784.16462053571,94758.0323535304,94769.52798875129,-11.495635220882832,-0.6026693325608014
148,1746071300000.0,94719.4,94748.0,94713.7,94732.5,11.0617,47.87598747950514,94783.48604910714,94754.10429914111,94766.78517476971,-12.680875628604554,-3.018310591769552
149,1746071300000.0,94732.5,94734.6,94712.7,94730.1,8.7824,47.2754344415465,94777.04352678571,94750.4115704271,94764.06787015715,-13.656299730049795,-5.145908419425601
150,1746071500000.0,94730.1,94748.9,94715.2,94715.2,9.8391,44.8623298033283,94765.11495535714,94744.99488651524,94760.44825940476,-15.453372889518505,-7.2074013134441826
151,1746071500000.0,94715.2,94715.2,94679.1,94700.7,13.0314,42.761232570149765,94752.74386160714,94738.18076935905,94756.02269389329,-17.841924534237478,-9.334305957602842
152,1746071600000.0,94700.7,94703.3,94679.1,94693.9,15.4862,45.60406924630387,94744.12220982143,94731.3681029192,94751.42089712342,-20.052794204224483,-11.478003606927171
153,1746071600000.0,94693.9,94694.0,94681.0,94692.7,13.1723,48.579251317212346,94733.65792410714,94725.41964477778,94747.07143252168,-21.651787743903697,-13.512760434322477
154,1746071600000.0,94692.7,94703.3,94684.0,94688.0,10.2629,45.87037568110124,94729.91517857143,94719.66277635044,94742.6957708534,-23.032994502966176,-15.416807248051217
155,1746071700000.0,94688.0,94718.7,94688.0,94717.0,24.2179,41.456227868386364,94726.0078125,94719.25311845038,94740.79238041982,-21.53926196944667,-16.641298192330307
156,1746071700000.0,94717.0,94731.8,94717.0,94729.8,35.8027,36.27975018286164,94723.0859375,94720.87523484262,94739.97789853688,-19.10266369425517,-17.13357129271528
157,1746071800000.0,94729.8,94742.4,94729.7,94733.9,8.4526,37.30050741276185,94716.43582589286,94722.87880448221,94739.5275680897,-16.648763607488945,-17.036609755670014
158,1746071800000.0,94733.9,94745.4,94733.9,94745.3,3.445,43.11503655526753,94713.10714285714,94726.32773840803,94739.95492415714,-13.627185749108321,-16.354724954357675
159,1746072000000.0,94745.3,94745.4,94726.1,94734.0,5.9604,39.26498724489795,94715.53571428571,94727.50808634526,94739.51381866401,-12.005732318750233,-15.484926427236188
160,1746072000000.0,94734.0,94784.7,94734.0,94751.0,20.424,51.298589446687984,94720.25,94731.12222690752,94740.36464691113,-9.242420003603911,-14.236425142509733
161,1746072100000.0,94751.0,94759.0,94722.2,94757.3,41.165,48.12020877507747,94722.95703125,94735.14909584483,94741.61888602882,-6.469790183997247,-12.683098150807236
162,1746072100000.0,94757.3,94757.3,94731.9,94731.9,15.8993,45.239692549500674,94722.9140625,94734.64899456101,94740.89885280447,-6.249858243463677,-11.396450169338525
163,1746072200000.0,94731.9,94731.9,94707.2,94721.1,17.3874,35.376615530670804,94722.27120535714,94732.56477424393,94739.43238685599,-6.867612612055382,-10.490682657881898
164,1746072200000.0,94721.1,94746.5,94712.2,94744.4,11.7823,43.21973414220715,94724.35658482143,94734.38533782179,94739.80024245924,-5.4149046374514,-9.4755270537958
165,1746072200000.0,94744.4,94793.8,94744.4,94793.8,32.1212,65.23758757234236,94731.00613839286,94743.52557431074,94743.79999301782,-0.2744187070784392,-7.6353053844523275
166,1746072400000.0,94793.8,94814.3,94791.5,94791.5,42.7054,68.04606830818109,94737.97767857143,94750.90625518601,94747.33332686835,3.572928317662445,-5.393658644029373
167,1746072400000.0,94791.5,94800.2,94772.8,94789.0,21.4292,63.22320182859857,94744.85602678571,94756.76683131124,94750.41974710033,6.347084210909088,-3.0455100730416813
168,1746072500000.0,94789.0,94791.1,94749.0,94777.2,9.4573,58.535202863961814,94751.22767857143,94759.91087649412,94752.40370101882,7.507175475300755,-0.934972963373194
169,1746072500000.0,94777.2,94797.8,94760.7,94797.8,14.6472,62.085413819074454,94756.99888392857,94765.73949164887,94755.76615835076,9.973333298112266,1.246688288923898
170,1746072600000.0,94797.8,94814.3,94789.6,94814.3,10.887,67.59028124479947,94763.03459821429,94773.20985831828,94760.10176699144,13.108091326837894,3.618968896506697
171,1746072600000.0,94814.3,94833.6,94812.3,94812.3,17.9081,70.72908805944158,94768.63448660714,94779.22324550008,94763.96807128837,15.255174211706617,5.946209959546681
172,1746072800000.0,94812.3,94812.9,94752.4,94758.9,37.9695,60.292443960611614,94769.60602678571,94776.0963519616,94763.59254285961,12.503809101996012,7.2577297880365474
173,1746072800000.0,94758.9,94765.6,94752.4,94764.6,18.6928,61.22453957799732,94771.79185267857,94774.32792281367,94763.6672850552,10.66063775846851,7.938311382122941
174,1746072900000.0,94764.6,94791.3,94764.5,94778.1,35.3568,63.69032074262244,94773.72767857143,94774.90848276542,94764.73649079185,10.171991973562399,8.385047500410833
175,1746072900000.0,94778.1,94793.7,94752.4,94779.9,30.0318,60.418230285462876,94775.34207589286,94775.6761681092,94765.85959795542,9.816570153780049,8.671352031084677
176,1746072900000.0,94779.9,94779.9,94730.0,94730.0,8.1297,50.02996220153038,94775.20647321429,94768.64906532317,94763.2033314402,5.445733882967033,8.026228401461148
177,1746073000000.0,94730.0,94738.9,94699.0,94738.4,14.6367,50.65546907005326,94776.44196428571,94763.99512258115,94761.36593188909,2.6291906920669135,6.946820859582302
178,1746073000000.0,94738.4,94739.0,94698.5,94698.5,20.2712,43.70613205564661,94773.16350446429,94753.91894987636,94756.7091961936,-2.7902463172358694,4.999407424218668
179,1746073200000.0,94698.5,94707.8,94683.5,94694.2,34.656,44.5448704219319,94766.04966517857,94744.73189989539,94752.07911684593,-7.347216950540314,2.5300825492668717
180,1746073200000.0,94694.2,94727.7,94685.7,94725.6,23.2933,46.65073249129458,94761.34263392857,94741.78877106533,94750.117816524,-8.329045458667679,0.35825694767996175
181,1746073300000.0,94725.6,94747.8,94725.6,94747.8,21.3411,48.79765859832305,94758.39955357143,94742.71309474758,94749.94589492962,-7.232800182042411,-1.1599544782645128
182,1746073300000.0,94747.8,94747.8,94747.7,94747.7,11.5985,52.13716748716432,94756.29241071429,94743.48079170949,94749.77976382372,-6.298972114236676,-2.1877580054589454
183,1746073400000.0,94747.7,94790.5,94747.7,94790.5,11.2266,58.636849781234815,94755.77120535714,94750.71451606188,94752.79607761456,-2.081561552680796,-2.1665187149033156
